slug_game,medal_type,country_name,country_3_letter_code
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,GOLD,France,FRA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Argentina,ARG
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Brazil,BRA
tokyo-2020,BRONZE,Serbia,SRB
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,France,FRA
tokyo-2020,GOLD,Uzbekistan,UZB
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,BRONZE,Egypt,EGY
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,Jordan,JOR
tokyo-2020,BRONZE,Croatia,CRO
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,North Macedonia,MKD
tokyo-2020,BRONZE,Cuba,CUB
tokyo-2020,GOLD,Serbia,SRB
tokyo-2020,SILVER,Republic of Korea,KOR
tokyo-2020,BRONZE,France,FRA
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,Croatia,CRO
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,Egypt,EGY
tokyo-2020,BRONZE,Côte d'Ivoire,CIV
tokyo-2020,BRONZE,Chinese Taipei,TPE
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,SILVER,Tunisia,TUN
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,SILVER,Spain,ESP
tokyo-2020,GOLD,Thailand,THA
tokyo-2020,BRONZE,Serbia,SRB
tokyo-2020,BRONZE,Israel,ISR
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Germany,GER
tokyo-2020,SILVER,Germany,GER
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Denmark,DEN
tokyo-2020,GOLD,Denmark,DEN
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,France,FRA
tokyo-2020,BRONZE,France,FRA
tokyo-2020,GOLD,Netherlands,NED
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,SILVER,Malaysia,MAS
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,SILVER,Denmark,DEN
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,SILVER,New Zealand,NZL
tokyo-2020,GOLD,Netherlands,NED
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,SILVER,Ukraine,UKR
tokyo-2020,BRONZE,"Hong Kong, China",HKG
tokyo-2020,GOLD,Canada,CAN
tokyo-2020,GOLD,Germany,GER
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,Denmark,DEN
tokyo-2020,SILVER,Denmark,DEN
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Netherlands,NED
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,France,FRA
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,SILVER,New Zealand,NZL
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,GOLD,Estonia,EST
tokyo-2020,SILVER,Republic of Korea,KOR
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,GOLD,France,FRA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,BRONZE,Estonia,EST
tokyo-2020,SILVER,Romania,ROU
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,GOLD,"Hong Kong, China",HKG
tokyo-2020,BRONZE,Czech Republic,CZE
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,GOLD,Hungary,HUN
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,BRONZE,Hungary,HUN
tokyo-2020,GOLD,France,FRA
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,SILVER,Hungary,HUN
tokyo-2020,BRONZE,France,FRA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,GOLD,Chinese Taipei,TPE
tokyo-2020,GOLD,Chinese Taipei,TPE
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Malaysia,MAS
tokyo-2020,BRONZE,Malaysia,MAS
tokyo-2020,GOLD,Indonesia,INA
tokyo-2020,GOLD,Indonesia,INA
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Denmark,DEN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Indonesia,INA
tokyo-2020,SILVER,Chinese Taipei,TPE
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,BRONZE,India,IND
tokyo-2020,GOLD,Serbia,SRB
tokyo-2020,SILVER,Greece,GRE
tokyo-2020,BRONZE,Hungary,HUN
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Spain,ESP
tokyo-2020,BRONZE,Hungary,HUN
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Austria,AUT
tokyo-2020,GOLD,Spain,ESP
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,GOLD,Slovenia,SLO
tokyo-2020,SILVER,India,IND
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,BRONZE,Kazakhstan,KAZ
tokyo-2020,BRONZE,Belarus,BLR
tokyo-2020,BRONZE,Mongolia,MGL
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,Armenia,ARM
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,BRONZE,Poland,POL
tokyo-2020,BRONZE,Islamic Republic of Iran,IRI
tokyo-2020,SILVER,Belarus,BLR
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,BRONZE,Uzbekistan,UZB
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,SILVER,Azerbaijan,AZE
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,India,IND
tokyo-2020,BRONZE,San Marino,SMR
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,SILVER,Islamic Republic of Iran,IRI
tokyo-2020,BRONZE,Azerbaijan,AZE
tokyo-2020,SILVER,Kyrgyzstan,KGZ
tokyo-2020,GOLD,Hungary,HUN
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,SILVER,Nigeria,NGR
tokyo-2020,BRONZE,Kyrgyzstan,KGZ
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Azerbaijan,AZE
tokyo-2020,GOLD,Islamic Republic of Iran,IRI
tokyo-2020,SILVER,Ukraine,UKR
tokyo-2020,BRONZE,Germany,GER
tokyo-2020,BRONZE,Egypt,EGY
tokyo-2020,GOLD,Germany,GER
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,SILVER,Georgia,GEO
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Cuba,CUB
tokyo-2020,GOLD,Ukraine,UKR
tokyo-2020,SILVER,Hungary,HUN
tokyo-2020,BRONZE,Germany,GER
tokyo-2020,BRONZE,Serbia,SRB
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Cuba,CUB
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,Belarus,BLR
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,BRONZE,Bulgaria,BUL
tokyo-2020,SILVER,Georgia,GEO
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,BRONZE,Islamic Republic of Iran,IRI
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,Bulgaria,BUL
tokyo-2020,SILVER,Kyrgyzstan,KGZ
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Cuba,CUB
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,GOLD,Germany,GER
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Spain,ESP
tokyo-2020,GOLD,Croatia,CRO
tokyo-2020,GOLD,Croatia,CRO
tokyo-2020,SILVER,Croatia,CRO
tokyo-2020,SILVER,Croatia,CRO
tokyo-2020,BRONZE,New Zealand,NZL
tokyo-2020,BRONZE,New Zealand,NZL
tokyo-2020,SILVER,Czech Republic,CZE
tokyo-2020,GOLD,Switzerland,SUI
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,GOLD,Czech Republic,CZE
tokyo-2020,GOLD,Czech Republic,CZE
tokyo-2020,SILVER,Switzerland,SUI
tokyo-2020,SILVER,Switzerland,SUI
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Brazil,BRA
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Brazil,BRA
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,SILVER,Croatia,CRO
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,Chinese Taipei,TPE
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Armenia,ARM
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Belgium,BEL
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Turkey,TUR
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Germany,GER
tokyo-2020,SILVER,Spain,ESP
tokyo-2020,GOLD,Israel,ISR
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,BRONZE,Greece,GRE
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,New Zealand,NZL
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Slovakia,SVK
tokyo-2020,BRONZE,Chinese Taipei,TPE
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,Switzerland,SUI
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Australia,AUS
tokyo-2020,SILVER,Venezuela,VEN
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,France,FRA
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,Germany,GER
tokyo-2020,BRONZE,Israel,ISR
tokyo-2020,GOLD,Kosovo,KOS
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,BRONZE,France,FRA
tokyo-2020,BRONZE,Azerbaijan,AZE
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,Cuba,CUB
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,SILVER,Austria,AUT
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,BRONZE,Germany,GER
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Austria,AUT
tokyo-2020,SILVER,Mongolia,MGL
tokyo-2020,BRONZE,Belgium,BEL
tokyo-2020,SILVER,Georgia,GEO
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Mongolia,MGL
tokyo-2020,SILVER,Georgia,GEO
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,GOLD,Kosovo,KOS
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,Mongolia,MGL
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,BRONZE,France,FRA
tokyo-2020,GOLD,Czech Republic,CZE
tokyo-2020,SILVER,Georgia,GEO
tokyo-2020,BRONZE,Hungary,HUN
tokyo-2020,GOLD,Georgia,GEO
tokyo-2020,BRONZE,Uzbekistan,UZB
tokyo-2020,SILVER,Germany,GER
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Portugal,POR
tokyo-2020,SILVER,Republic of Korea,KOR
tokyo-2020,BRONZE,ROC,ROC
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Kazakhstan,KAZ
tokyo-2020,BRONZE,France,FRA
tokyo-2020,SILVER,Chinese Taipei,TPE
tokyo-2020,SILVER,Slovenia,SLO
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,GOLD,France,FRA
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,SILVER,France,FRA
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,Brazil,BRA
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,SILVER,Brazil,BRA
tokyo-2020,GOLD,Australia,AUS
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,Brazil,BRA
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Turkey,TUR
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Germany,GER
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,BRONZE,Mexico,MEX
tokyo-2020,BRONZE,Mexico,MEX
tokyo-2020,GOLD,Republic of Korea,KOR
tokyo-2020,SILVER,Chinese Taipei,TPE
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,SILVER,Indonesia,INA
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,BRONZE,Kazakhstan,KAZ
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,BRONZE,Kazakhstan,KAZ
tokyo-2020,GOLD,Philippines,PHI
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,SILVER,Colombia,COL
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Dominican Republic,DOM
tokyo-2020,BRONZE,Italy,ITA
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Ecuador,ECU
tokyo-2020,BRONZE,Dominican Republic,DOM
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,BRONZE,Syrian Arab Republic,SYR
tokyo-2020,GOLD,Georgia,GEO
tokyo-2020,SILVER,Islamic Republic of Iran,IRI
tokyo-2020,SILVER,Turkmenistan,TKM
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Chinese Taipei,TPE
tokyo-2020,GOLD,Canada,CAN
tokyo-2020,SILVER,Italy,ITA
tokyo-2020,BRONZE,Chinese Taipei,TPE
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Venezuela,VEN
tokyo-2020,BRONZE,Indonesia,INA
tokyo-2020,SILVER,India,IND
tokyo-2020,BRONZE,Indonesia,INA
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Venezuela,VEN
tokyo-2020,GOLD,Qatar,QAT
tokyo-2020,BRONZE,Georgia,GEO
tokyo-2020,BRONZE,Mexico,MEX
tokyo-2020,GOLD,Ecuador,ECU
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,SILVER,Armenia,ARM
tokyo-2020,BRONZE,Latvia,LAT
tokyo-2020,GOLD,Uzbekistan,UZB
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Dominican Republic,DOM
tokyo-2020,GOLD,Japan,JPN
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,GOLD,Germany,GER
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,SILVER,Germany,GER
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,Germany,GER
tokyo-2020,GOLD,Germany,GER
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,Australia,AUS
tokyo-2020,BRONZE,France,FRA
tokyo-2020,GOLD,Sweden,SWE
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Belgium,BEL
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,Sweden,SWE
tokyo-2020,BRONZE,Republic of Korea,KOR
tokyo-2020,SILVER,Egypt,EGY
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,BRONZE,Hungary,HUN
tokyo-2020,GOLD,Great Britain,GBR
tokyo-2020,SILVER,Lithuania,LTU
tokyo-2020,GOLD,Kenya,KEN
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,GOLD,Poland,POL
tokyo-2020,SILVER,Dominican Republic,DOM
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,BRONZE,Burkina Faso,BUR
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,GOLD,Portugal,POR
tokyo-2020,GOLD,Uganda,UGA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Kenya,KEN
tokyo-2020,GOLD,Jamaica,JAM
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,New Zealand,NZL
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Nigeria,NGR
tokyo-2020,GOLD,Germany,GER
tokyo-2020,GOLD,Netherlands,NED
tokyo-2020,BRONZE,Ethiopia,ETH
tokyo-2020,SILVER,Kenya,KEN
tokyo-2020,GOLD,Kenya,KEN
tokyo-2020,BRONZE,Belgium,BEL
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,Poland,POL
tokyo-2020,BRONZE,Jamaica,JAM
tokyo-2020,GOLD,Jamaica,JAM
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Greece,GRE
tokyo-2020,BRONZE,Cuba,CUB
tokyo-2020,SILVER,Cuba,CUB
tokyo-2020,GOLD,India,IND
tokyo-2020,BRONZE,Czech Republic,CZE
tokyo-2020,SILVER,Czech Republic,CZE
tokyo-2020,SILVER,Germany,GER
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,GOLD,Poland,POL
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Canada,CAN
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,Dominican Republic,DOM
tokyo-2020,GOLD,Bahamas,BAH
tokyo-2020,BRONZE,Jamaica,JAM
tokyo-2020,SILVER,Jamaica,JAM
tokyo-2020,GOLD,Jamaica,JAM
tokyo-2020,GOLD,Kenya,KEN
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,Kenya,KEN
tokyo-2020,BRONZE,Spain,ESP
tokyo-2020,SILVER,Portugal,POR
tokyo-2020,GOLD,Venezuela,VEN
tokyo-2020,SILVER,Kenya,KEN
tokyo-2020,BRONZE,Poland,POL
tokyo-2020,GOLD,Kenya,KEN
tokyo-2020,BRONZE,New Zealand,NZL
tokyo-2020,GOLD,People's Republic of China,CHN
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,SILVER,Colombia,COL
tokyo-2020,BRONZE,People's Republic of China,CHN
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,ROC,ROC
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,SILVER,People's Republic of China,CHN
tokyo-2020,GOLD,Poland,POL
tokyo-2020,BRONZE,Poland,POL
tokyo-2020,GOLD,Puerto Rico,PUR
tokyo-2020,BRONZE,Jamaica,JAM
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Belarus,BLR
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,GOLD,Qatar,QAT
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Germany,GER
tokyo-2020,BRONZE,Cuba,CUB
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Poland,POL
tokyo-2020,BRONZE,Jamaica,JAM
tokyo-2020,SILVER,Bahrain,BRN
tokyo-2020,GOLD,Netherlands,NED
tokyo-2020,BRONZE,Ethiopia,ETH
tokyo-2020,GOLD,Poland,POL
tokyo-2020,SILVER,Norway,NOR
tokyo-2020,BRONZE,Poland,POL
tokyo-2020,BRONZE,Kenya,KEN
tokyo-2020,SILVER,Ethiopia,ETH
tokyo-2020,GOLD,Morocco,MAR
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,GOLD,Canada,CAN
tokyo-2020,SILVER,France,FRA
tokyo-2020,BRONZE,Australia,AUS
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Sweden,SWE
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Ethiopia,ETH
tokyo-2020,SILVER,Uganda,UGA
tokyo-2020,BRONZE,Uganda,UGA
tokyo-2020,GOLD,Norway,NOR
tokyo-2020,BRONZE,Brazil,BRA
tokyo-2020,SILVER,United States of America,USA
tokyo-2020,GOLD,Sweden,SWE
tokyo-2020,BRONZE,Austria,AUT
tokyo-2020,SILVER,Sweden,SWE
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,SILVER,Great Britain,GBR
tokyo-2020,BRONZE,Canada,CAN
tokyo-2020,SILVER,Namibia,NAM
tokyo-2020,BRONZE,United States of America,USA
tokyo-2020,GOLD,Jamaica,JAM
tokyo-2020,BRONZE,Ukraine,UKR
tokyo-2020,GOLD,ROC,ROC
tokyo-2020,SILVER,Australia,AUS
tokyo-2020,GOLD,United States of America,USA
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,BRONZE,Botswana,BOT
tokyo-2020,SILVER,Japan,JPN
tokyo-2020,BRONZE,Japan,JPN
tokyo-2020,GOLD,Italy,ITA
tokyo-2020,BRONZE,Grenada,GRN
tokyo-2020,SILVER,Colombia,COL
tokyo-2020,GOLD,Bahamas,BAH
tokyo-2020,BRONZE,Netherlands,NED
tokyo-2020,GOLD,Belgium,BEL
tokyo-2020,SILVER,Netherlands,NED
tokyo-2020,SILVER,Kenya,KEN
tokyo-2020,GOLD,Norway,NOR
tokyo-2020,BRONZE,Great Britain,GBR
tokyo-2020,SILVER,Canada,CAN
tokyo-2020,BRONZE,United States of America,USA
